indice_tiempo,tipo_cambio_bna_vendedor,tipo_cambio_a3500,tipo_cambio_mae,volumen_mae,tipo_cambio_implicito_en_adrs,futuro_rofex_usd1m,interes_abierto_1m,futuro_rofex_usd2m,interes_abierto_2m,futuro_rofex_usd3m,interes_abierto_3m,futuro_rofex_usd4m,interes_abierto_4m,futuro_rofex_usd5m,interes_abierto_5m,futuro_rofex_usd6m,interes_abierto_6m
2020-05-29,70.5,68.535,68.54,289500.0,116.29213483146067,68.54,423426.0,70.48,832063.0,72.62,1025660.0,75.34,663259.0,78.67,457949.0,81.83,209893.0
2020-05-30,70.5,68.535,68.54,,116.29213483146067,68.54,423426.0,70.48,832063.0,72.62,1025660.0,75.34,663259.0,78.67,457949.0,81.83,209893.0
2020-05-31,70.5,68.535,68.54,,116.29213483146067,68.54,423426.0,70.48,832063.0,72.62,1025660.0,75.34,663259.0,78.67,457949.0,81.83,209893.0
2020-06-01,70.5,68.625,68.63,142200.0,116.70574443141854,70.47,835056.0,72.54,1053202.0,75.24,670987.0,78.44,443849.0,81.64,223761.0,85.5,69183.0
2020-06-02,70.5,68.715,68.71,121800.0,114.96272630457933,70.48,835772.0,72.55,1055383.0,75.24,667438.0,78.45,465181.0,81.62,225778.0,85.53,91453.0
2020-06-03,70.5,68.805,68.81,106700.0,115.50196850393701,70.52,839007.0,72.61,1056221.0,75.29,679700.0,78.45,476674.0,81.65,215962.0,85.44,81159.0
2020-06-04,70.75,68.895,68.9,134050.0,115.37328094302555,70.52,840725.0,72.63,1074331.0,75.29,700573.0,78.43,474648.0,81.57,217763.0,85.28,86445.0
2020-06-05,70.75,68.985,68.99,141880.0,116.92381870781101,70.54,841323.0,72.66,1104158.0,75.26,718595.0,78.35,471748.0,81.38,214735.0,84.99,103084.0
2020-06-06,70.75,68.985,68.99,,116.92381870781101,70.54,841323.0,72.66,1104158.0,75.26,718595.0,78.35,471748.0,81.38,214735.0,84.99,103084.0
2020-06-07,70.75,68.985,68.99,,116.92381870781101,70.54,841323.0,72.66,1104158.0,75.26,718595.0,78.35,471748.0,81.38,214735.0,84.99,103084.0
2020-06-08,70.75,69.075,69.08,115100.0,116.08695652173913,70.49,850731.0,72.57,1137641.0,75.15,731970.0,78.23,485840.0,81.25,214609.0,84.75,95863.0
2020-06-09,71.5,69.165,69.17,143600.0,117.08449396471681,70.47,848806.0,72.63,1138059.0,75.18,734220.0,78.28,489668.0,81.32,222455.0,84.8,99657.0
2020-06-10,71.5,69.255,69.26,212550.0,117.67955801104974,70.47,845385.0,72.7,1141487.0,75.26,747404.0,78.37,516579.0,81.42,231676.0,85.0,104653.0
2020-06-11,71.5,69.315,69.31,146690.0,116.83366733466933,70.43,801669.0,72.68,1145711.0,75.28,774031.0,78.43,530993.0,81.45,250732.0,85.06,120890.0
2020-06-12,72.0,69.375,69.37,102690.0,111.25581395348837,70.48,796443.0,72.73,1157720.0,75.28,783261.0,78.43,533112.0,81.43,241206.0,85.1,114032.0
2020-06-13,72.0,69.375,69.37,,111.25581395348837,70.48,796443.0,72.73,1157720.0,75.28,783261.0,78.43,533112.0,81.43,241206.0,85.1,114032.0
2020-06-14,72.0,69.375,69.37,,111.25581395348837,70.48,796443.0,72.73,1157720.0,75.28,783261.0,78.43,533112.0,81.43,241206.0,85.1,114032.0
2020-06-15,72.0,69.375,69.37,,114.6692233940556,70.48,796443.0,72.73,1157720.0,75.28,783261.0,78.43,533112.0,81.43,241206.0,85.1,114032.0
2020-06-16,72.25,69.615,69.61,133800.0,112.46390760346486,70.51,789481.0,72.72,1173448.0,75.24,791418.0,78.36,534612.0,81.37,245573.0,84.86,109485.0
2020-06-17,72.25,69.675,69.67,74200.0,109.29423459244532,70.48,853826.0,72.69,1195322.0,75.24,807433.0,78.34,540698.0,81.35,248593.0,84.85,112336.0
2020-06-18,72.25,69.735,69.74,105100.0,109.96784565916398,70.46,914084.0,72.68,1211310.0,75.24,820755.0,78.34,554927.0,81.37,246000.0,84.91,109395.0
2020-06-19,72.5,69.795,69.8,100400.0,111.49706457925636,70.45,923291.0,72.69,1254946.0,75.22,837265.0,78.31,549972.0,81.35,249020.0,84.87,106265.0
2020-06-20,72.5,69.795,69.8,,111.49706457925636,70.45,923291.0,72.69,1254946.0,75.22,837265.0,78.31,549972.0,81.35,249020.0,84.87,106265.0
2020-06-21,72.5,69.795,69.8,,111.49706457925636,70.45,923291.0,72.69,1254946.0,75.22,837265.0,78.31,549972.0,81.35,249020.0,84.87,106265.0
2020-06-22,72.5,69.975,69.97,93400.0,111.8274111675127,70.44,921940.0,72.68,1269889.0,75.2,857066.0,78.27,552857.0,81.3,245820.0,84.86,111442.0
2020-06-23,73.0,70.035,70.03,104850.0,109.228515625,70.42,909479.0,72.57,1301278.0,75.11,880663.0,78.15,562117.0,81.18,247722.0,84.72,111289.0
2020-06-24,73.0,70.095,70.1,77550.0,110.05976095617531,70.44,837674.0,72.57,1363840.0,75.1,902255.0,78.18,579784.0,81.2,250834.0,84.7,113125.0
2020-06-25,73.0,70.155,70.16,119750.0,108.95032802249297,70.46,836236.0,72.49,1398111.0,75.0,917542.0,77.98,600188.0,80.94,245500.0,84.21,110012.0
2020-06-26,73.0,70.215,70.22,133440.0,108.12928501469148,70.46,835320.0,72.5,1451512.0,75.03,924470.0,78.04,612806.0,80.91,250633.0,84.04,109870.0
2020-06-27,73.0,70.215,70.22,,108.12928501469148,70.46,835320.0,72.5,1451512.0,75.03,924470.0,78.04,612806.0,80.91,250633.0,84.04,109870.0
2020-06-28,73.0,70.215,70.22,,108.12928501469148,70.46,835320.0,72.5,1451512.0,75.03,924470.0,78.04,612806.0,80.91,250633.0,84.04,109870.0
2020-06-29,73.5,70.395,70.4,103860.0,106.29235237173282,70.44,810624.0,72.57,1528569.0,75.13,954825.0,78.08,615962.0,80.99,250633.0,84.05,107953.0
2020-06-30,73.5,70.455,70.46,123650.0,106.3917525773196,70.46,810624.0,72.62,1658614.0,75.13,1058637.0,78.1,623994.0,81.04,246052.0,84.08,107483.0
2020-07-01,73.5,70.515,70.52,101550.0,108.44421699078814,72.5,1709299.0,75.01,1056568.0,77.96,623963.0,80.87,246767.0,83.75,110781.0,87.0,88169.0
2020-07-02,73.75,70.575,70.58,50300.0,111.117136659436,72.45,1756727.0,74.93,1061539.0,77.72,641015.0,80.5,249037.0,83.49,102581.0,86.55,85623.0
2020-07-03,74.0,70.635,70.64,53230.0,112.79826464208242,72.45,1781561.0,74.83,1061852.0,77.53,637577.0,80.25,249065.0,83.2,101985.0,86.2,86750.0
2020-07-04,74.0,70.635,70.64,,112.79826464208242,72.45,1781561.0,74.83,1061852.0,77.53,637577.0,80.25,249065.0,83.2,101985.0,86.2,86750.0
2020-07-05,74.0,70.635,70.64,,112.79826464208242,72.45,1781561.0,74.83,1061852.0,77.53,637577.0,80.25,249065.0,83.2,101985.0,86.2,86750.0
2020-07-06,74.0,70.815,70.82,83200.0,108.17137809187278,72.44,1764114.0,74.75,1053494.0,77.38,635233.0,80.0,251589.0,82.95,112983.0,85.79,91008.0
2020-07-07,74.0,70.875,70.87,70490.0,110.10101010101009,72.41,1767094.0,74.72,1060735.0,77.27,648403.0,79.9,250044.0,82.9,101120.0,85.78,84843.0
2020-07-08,74.5,70.935,70.94,68400.0,109.65548504079783,72.37,1800023.0,74.69,1061746.0,77.25,633171.0,79.97,250604.0,82.95,99832.0,85.9,89770.0
2020-07-09,74.5,70.935,70.94,,114.97148288973385,72.37,1800023.0,74.69,1061746.0,77.25,633171.0,79.97,250604.0,82.95,99832.0,85.9,89770.0
2020-07-10,74.5,70.935,70.94,,106.3764291996482,72.37,1800023.0,74.69,1061746.0,77.25,633171.0,79.97,250604.0,82.95,99832.0,85.9,89770.0
2020-07-11,74.5,70.935,70.94,,106.3764291996482,72.37,1800023.0,74.69,1061746.0,77.25,633171.0,79.97,250604.0,82.95,99832.0,85.9,89770.0
2020-07-12,74.5,70.935,70.94,,106.3764291996482,72.37,1800023.0,74.69,1061746.0,77.25,633171.0,79.97,250604.0,82.95,99832.0,85.9,89770.0
2020-07-13,74.5,71.2333,71.24,114130.0,111.24338624338624,72.36,1798671.0,74.69,1069054.0,77.21,631295.0,79.9,252869.0,82.9,99956.0,85.92,91510.0
2020-07-14,75.0,71.295,71.3,81800.0,113.30967169476487,72.35,1838750.0,74.7,1068449.0,77.2,635819.0,79.9,253018.0,82.9,100790.0,85.95,90901.0
2020-07-15,75.0,71.355,71.36,93570.0,112.92808219178083,72.34,1828349.0,74.69,1063284.0,77.2,635639.0,79.9,256637.0,82.96,98841.0,86.0,98738.0
2020-07-16,75.0,71.415,71.42,146160.0,114.72632493483927,72.31,1834432.0,74.64,1114649.0,77.15,647899.0,79.86,259129.0,82.93,111716.0,85.97,102544.0
2020-07-17,75.25,71.475,71.48,161410.0,117.18610863757792,72.32,1827903.0,74.6,1156592.0,77.12,651509.0,79.85,260527.0,82.94,107510.0,86.0,101557.0
2020-07-18,75.25,71.475,71.48,,117.18610863757792,72.32,1827903.0,74.6,1156592.0,77.12,651509.0,79.85,260527.0,82.94,107510.0,86.0,101557.0
2020-07-19,75.25,71.475,71.48,,117.18610863757792,72.32,1827903.0,74.6,1156592.0,77.12,651509.0,79.85,260527.0,82.94,107510.0,86.0,101557.0
2020-07-20,75.5,71.655,71.66,162670.0,118.91643709825527,72.31,1827397.0,74.6,1193125.0,77.09,636970.0,79.82,277065.0,82.87,119580.0,86.05,101889.0
2020-07-21,75.5,71.715,71.72,122440.0,118.57394366197184,72.31,1820397.0,74.6,1226554.0,77.08,621868.0,79.78,293643.0,82.85,116308.0,86.0,120717.0
2020-07-22,75.5,71.775,71.78,102540.0,116.3821138211382,72.31,1769265.0,74.6,1332585.0,77.12,600168.0,79.82,288102.0,82.88,127592.0,86.1,127786.0
2020-07-23,75.5,71.835,71.84,108600.0,114.71531676022454,72.31,1763364.0,74.6,1373703.0,77.12,602408.0,79.82,295048.0,82.88,114911.0,86.16,121520.0
2020-07-24,75.75,71.895,71.9,99780.0,116.23897353648756,72.31,1739697.0,74.6,1412338.0,77.12,606617.0,79.81,295931.0,82.86,113911.0,86.18,131262.0
2020-07-25,75.75,71.895,71.9,,116.23897353648756,72.31,1739697.0,74.6,1412338.0,77.12,606617.0,79.81,295931.0,82.86,113911.0,86.18,131262.0
2020-07-26,75.75,71.895,71.9,,116.23897353648756,72.31,1739697.0,74.6,1412338.0,77.12,606617.0,79.81,295931.0,82.86,113911.0,86.18,131262.0
2020-07-27,75.75,72.075,72.08,141640.0,118.16758026624902,72.31,1668651.0,74.6,1489806.0,77.14,613129.0,79.83,307165.0,82.88,119175.0,86.2,132713.0
2020-07-28,76.0,72.135,72.14,75100.0,119.55810147299509,72.31,1579939.0,74.6,1609124.0,77.13,608529.0,79.83,307759.0,82.88,115946.0,86.21,138657.0
2020-07-29,76.0,72.195,72.2,85150.0,118.4659090909091,72.31,1521307.0,74.61,1690945.0,77.15,619397.0,79.85,333348.0,82.9,132868.0,86.23,150381.0
2020-07-30,76.0,72.255,72.26,88010.0,121.36963696369638,72.31,1296463.0,74.6,1907247.0,77.13,660067.0,79.81,347768.0,82.85,135322.0,86.15,136319.0
2020-07-31,76.25,72.315,72.32,101160.0,124.45833333333333,72.32,1296463.0,74.62,2201911.0,77.17,696669.0,79.79,374508.0,82.8,138207.0,86.05,148556.0
2020-08-01,76.25,72.315,72.32,,124.45833333333333,72.32,1296463.0,74.62,2201911.0,77.17,696669.0,79.79,374508.0,82.8,138207.0,86.05,148556.0
2020-08-02,76.25,72.315,72.32,,124.45833333333333,72.32,1296463.0,74.62,2201911.0,77.17,696669.0,79.79,374508.0,82.8,138207.0,86.05,148556.0
2020-08-03,76.5,72.515,72.52,106900.0,124.1145440844009,74.52,2303978.0,77.09,740837.0,79.74,385813.0,82.73,149201.0,85.96,153774.0,89.3,49879.0
2020-08-04,76.5,72.565,72.57,118520.0,122.37547892720306,74.42,2394315.0,77.05,770649.0,79.68,384503.0,82.7,149783.0,85.9,146571.0,89.19,54670.0
2020-08-05,76.75,72.615,72.62,130990.0,122.17391304347825,74.36,2445916.0,76.95,786135.0,79.64,397545.0,82.67,147488.0,85.8,156347.0,89.0,43890.0
2020-08-06,76.75,72.695,72.7,124500.0,123.40425531914894,74.32,2633680.0,76.91,790620.0,79.6,410363.0,82.55,146512.0,85.7,162747.0,88.8,44049.0
2020-08-07,76.75,72.765,72.77,100900.0,126.18677042801556,74.32,2840030.0,76.91,808429.0,79.62,404206.0,82.59,155285.0,85.71,156941.0,88.8,56565.0
2020-08-08,76.75,72.765,72.77,,126.18677042801556,74.32,2840030.0,76.91,808429.0,79.62,404206.0,82.59,155285.0,85.71,156941.0,88.8,56565.0
2020-08-09,76.75,72.765,72.77,,126.18677042801556,74.32,2840030.0,76.91,808429.0,79.62,404206.0,82.59,155285.0,85.71,156941.0,88.8,56565.0
2020-08-10,77.0,72.945,72.95,99300.0,127.77331189710611,74.31,2838686.0,76.9,805259.0,79.62,402534.0,82.6,155286.0,85.67,157959.0,88.8,55988.0
2020-08-11,77.0,72.995,73.0,78100.0,130.48060708263068,74.3,2837977.0,76.91,827339.0,79.64,411849.0,82.62,149777.0,85.72,163347.0,88.8,44736.0
2020-08-12,77.0,73.045,73.05,79360.0,130.32286212914485,74.26,2844947.0,76.91,850895.0,79.64,431192.0,82.63,168474.0,85.73,170008.0,88.8,50555.0
2020-08-13,77.25,73.105,73.11,141960.0,130.0520381613183,74.25,2854657.0,76.9,856309.0,79.64,423575.0,82.63,171903.0,85.72,169287.0,88.75,43948.0
2020-08-14,77.25,73.155,73.16,146650.0,127.57255936675463,74.2,2884237.0,76.89,1012310.0,79.63,455121.0,82.62,189479.0,85.71,185793.0,88.9,46604.0
2020-08-15,77.25,73.155,73.16,,127.57255936675463,74.2,2884237.0,76.89,1012310.0,79.63,455121.0,82.62,189479.0,85.71,185793.0,88.9,46604.0
2020-08-16,77.25,73.155,73.16,,127.57255936675463,74.2,2884237.0,76.89,1012310.0,79.63,455121.0,82.62,189479.0,85.71,185793.0,88.9,46604.0
2020-08-17,77.25,73.155,73.16,,134.4300278035218,74.2,2884237.0,76.89,1012310.0,79.63,455121.0,82.62,189479.0,85.71,185793.0,88.9,46604.0
2020-08-18,77.5,73.395,73.4,110700.0,128.79924953095684,74.19,2880031.0,76.84,1030296.0,79.6,463137.0,82.62,191326.0,85.7,185944.0,88.85,50737.0
2020-08-19,77.5,73.475,73.48,101000.0,133.26904532304727,74.18,2877931.0,76.83,1086452.0,79.59,471994.0,82.59,197050.0,85.7,192326.0,88.94,60867.0
2020-08-20,77.5,73.525,73.53,99760.0,134.4390243902439,74.18,2852083.0,76.77,1109312.0,79.59,486823.0,82.58,210897.0,85.7,221075.0,89.15,66011.0
2020-08-21,77.5,73.575,73.58,106310.0,134.32245301681505,74.17,2848528.0,76.74,1127965.0,79.59,506243.0,82.58,218665.0,85.7,241551.0,89.18,58256.0
2020-08-22,77.5,73.575,73.58,,134.32245301681505,74.17,2848528.0,76.74,1127965.0,79.59,506243.0,82.58,218665.0,85.7,241551.0,89.18,58256.0
2020-08-23,77.5,73.575,73.58,,134.32245301681505,74.17,2848528.0,76.74,1127965.0,79.59,506243.0,82.58,218665.0,85.7,241551.0,89.18,58256.0
2020-08-24,77.75,73.725,73.73,75350.0,134.39363817097416,74.18,2734489.0,76.73,1229871.0,79.57,524262.0,82.56,224518.0,85.69,259578.0,89.49,59742.0
2020-08-25,77.75,73.805,73.81,126790.0,131.7109144542773,74.15,2621143.0,76.63,1332944.0,79.54,551303.0,82.55,229000.0,85.68,288268.0,89.45,69051.0
2020-08-26,77.75,73.855,73.86,117250.0,129.73107569721117,74.18,2463172.0,76.52,1471630.0,79.53,573761.0,82.54,261614.0,85.67,299015.0,89.43,65278.0
2020-08-27,77.75,73.935,73.94,50900.0,126.06060606060606,74.17,2347445.0,76.45,1678848.0,79.52,600167.0,82.52,261577.0,85.67,307267.0,89.38,72310.0
2020-08-28,78.0,73.995,74.0,95700.0,125.51886792452831,74.17,2108020.0,76.43,1971578.0,79.51,616559.0,82.51,275147.0,85.66,326207.0,89.37,78560.0
2020-08-29,78.0,73.995,74.0,,125.51886792452831,74.17,2108020.0,76.43,1971578.0,79.51,616559.0,82.51,275147.0,85.66,326207.0,89.37,78560.0
2020-08-30,78.0,73.995,74.0,,125.51886792452831,74.17,2108020.0,76.43,1971578.0,79.51,616559.0,82.51,275147.0,85.66,326207.0,89.37,78560.0
2020-08-31,78.0,74.175,74.18,155330.0,129.09002904162634,74.18,2108020.0,76.4,2696954.0,79.46,652231.0,82.46,305837.0,85.61,409696.0,89.28,85978.0
2020-09-01,78.25,74.245,74.25,140050.0,126.875,76.32,2796082.0,79.35,654391.0,82.4,311500.0,85.59,419246.0,89.23,85356.0,92.82,62488.0
2020-09-02,78.25,74.315,74.32,110120.0,124.48071216617211,76.3,2839024.0,79.32,655075.0,82.38,320590.0,85.56,432623.0,89.14,90757.0,92.57,61286.0
2020-09-03,78.25,74.375,74.38,89100.0,122.2762645914397,76.29,2837762.0,79.21,661237.0,82.31,317210.0,85.4,432781.0,88.88,95919.0,92.35,61408.0
2020-09-04,78.5,74.435,74.44,100200.0,123.87033398821218,76.27,2922680.0,79.1,654568.0,82.14,322474.0,85.29,422817.0,88.75,109719.0,91.9,65956.0
2020-09-05,78.5,74.435,74.44,,123.87033398821218,76.27,2922680.0,79.1,654568.0,82.14,322474.0,85.29,422817.0,88.75,109719.0,91.9,65956.0
2020-09-06,78.5,74.435,74.44,,123.87033398821218,76.27,2922680.0,79.1,654568.0,82.14,322474.0,85.29,422817.0,88.75,109719.0,91.9,65956.0
2020-09-07,78.5,74.645,74.44,,127.65225933202358,76.25,2954282.0,79.07,669158.0,82.12,325224.0,85.24,423516.0,88.7,105414.0,91.71,90238.0
2020-09-08,78.75,74.705,74.71,134670.0,124.85380116959064,76.17,2950955.0,78.88,659343.0,81.8,320473.0,84.85,424248.0,88.15,126385.0,91.2,97769.0
2020-09-09,78.75,74.765,74.77,116800.0,127.86964980544748,76.18,2872261.0,78.82,640230.0,81.65,323904.0,84.65,405150.0,87.85,114605.0,90.95,89317.0
2020-09-10,79.0,74.835,74.84,122950.0,129.9512195121951,76.18,2881102.0,78.8,627211.0,81.73,328164.0,84.75,407566.0,88.06,117355.0,91.2,86808.0
2020-09-11,79.0,74.905,74.91,134400.0,131.00616016427105,76.18,2935113.0,78.86,638657.0,81.9,334663.0,85.2,407468.0,88.45,122649.0,91.9,73880.0
2020-09-12,79.0,74.905,74.91,,131.00616016427105,76.18,2935113.0,78.86,638657.0,81.9,334663.0,85.2,407468.0,88.45,122649.0,91.9,73880.0
2020-09-13,79.0,74.905,74.91,,131.00616016427105,76.18,2935113.0,78.86,638657.0,81.9,334663.0,85.2,407468.0,88.45,122649.0,91.9,73880.0
2020-09-14,79.0,75.115,75.12,107870.0,131.4875135722041,76.18,2960387.0,78.84,675486.0,81.98,338232.0,85.19,405961.0,88.68,130614.0,92.0,74022.0
2020-09-15,79.25,75.185,75.19,112100.0,129.28026172300983,76.18,2975375.0,78.82,696854.0,81.97,344506.0,85.2,421121.0,88.7,131808.0,92.1,93148.0
2020-09-16,79.25,75.245,75.25,97450.0,129.00717703349284,76.18,2970403.0,78.7,703897.0,81.83,347924.0,85.07,435743.0,88.52,118335.0,91.95,93827.0
2020-09-17,79.25,75.315,75.32,172300.0,129.50507614213197,76.18,2960105.0,78.65,747087.0,81.81,354984.0,85.02,436204.0,88.4,118746.0,91.91,96258.0
2020-09-18,79.25,75.375,75.38,92350.0,136.70483460559797,76.16,2955689.0,78.55,784397.0,81.7,345773.0,84.92,440695.0,88.32,111176.0,91.8,97588.0
2020-09-19,79.25,75.375,75.38,,136.70483460559797,76.16,2955689.0,78.55,784397.0,81.7,345773.0,84.92,440695.0,88.32,111176.0,91.8,97588.0
2020-09-20,79.25,75.375,75.38,,136.70483460559797,76.16,2955689.0,78.55,784397.0,81.7,345773.0,84.92,440695.0,88.32,111176.0,91.8,97588.0
2020-09-21,79.5,75.585,75.59,79600.0,139.07894736842107,76.17,2938714.0,78.54,822279.0,81.67,346689.0,84.89,434548.0,88.32,125991.0,91.77,95816.0
2020-09-22,79.5,75.645,75.65,104800.0,144.06896551724137,76.16,2931414.0,78.53,882905.0,81.69,346895.0,84.87,433019.0,88.32,122319.0,91.8,98075.0
2020-09-23,79.5,75.715,75.72,125350.0,150.43731778425655,76.17,2731268.0,78.53,1132177.0,81.69,389041.0,84.87,473441.0,88.32,135867.0,91.93,94003.0
2020-09-24,79.75,75.775,75.78,85180.0,145.01965923984272,76.15,2493544.0,78.56,1439266.0,81.9,425046.0,85.26,517635.0,88.7,146659.0,92.27,100464.0
2020-09-25,79.75,75.845,75.85,179750.0,145.27027027027026,76.17,2247495.0,78.6,1575250.0,81.87,473826.0,85.22,617000.0,88.67,192629.0,92.25,126257.0
2020-09-26,79.75,75.845,75.85,,145.27027027027026,76.17,2247495.0,78.6,1575250.0,81.87,473826.0,85.22,617000.0,88.67,192629.0,92.25,126257.0
2020-09-27,79.75,75.845,75.85,,145.27027027027026,76.17,2247495.0,78.6,1575250.0,81.87,473826.0,85.22,617000.0,88.67,192629.0,92.25,126257.0
2020-09-28,79.75,76.055,76.06,125180.0,146.6113416320885,76.18,2104465.0,78.63,1762653.0,81.86,480606.0,85.22,619692.0,88.67,192991.0,92.15,128330.0
2020-09-29,80.0,76.115,76.12,113850.0,149.72067039106145,76.17,1792735.0,78.6,2175304.0,81.73,497540.0,85.07,624921.0,88.51,194371.0,91.85,109866.0
2020-09-30,80.0,76.175,76.18,119500.0,146.2707182320442,76.18,1792735.0,78.61,2904572.0,81.82,549868.0,85.19,664891.0,88.67,208404.0,92.15,115885.0
2020-10-01,80.25,76.245,76.25,133830.0,146.83288409703505,78.65,2935418.0,81.9,561175.0,85.24,658636.0,88.78,224028.0,92.4,122884.0,96.45,38687.0
2020-10-02,81.5,76.945,76.95,153620.0,150.1371742112483,79.3,3026667.0,82.58,616343.0,85.93,691480.0,89.56,243304.0,93.25,134589.0,97.54,42607.0
2020-10-03,81.5,76.945,76.95,,150.1371742112483,79.3,3026667.0,82.58,616343.0,85.93,691480.0,89.56,243304.0,93.25,134589.0,97.54,42607.0
2020-10-04,81.5,76.945,76.95,,150.1371742112483,79.3,3026667.0,82.58,616343.0,85.93,691480.0,89.56,243304.0,93.25,134589.0,97.54,42607.0
2020-10-05,81.75,77.0517,77.01,91850.0,151.40449438202248,79.1,3091255.0,82.39,637043.0,85.85,699319.0,89.5,254340.0,93.2,141206.0,97.37,44291.0
2020-10-06,82.0,77.08,77.08,103300.0,152.24312590448625,79.03,3106972.0,82.3,654267.0,85.71,711132.0,89.33,255547.0,93.05,139619.0,97.1,59791.0
2020-10-07,82.0,77.0967,77.11,96100.0,150.84985835694053,78.86,3081571.0,81.93,658645.0,85.32,734684.0,88.85,266713.0,92.53,139025.0,96.5,76887.0
2020-10-08,82.0,77.1033,77.11,66170.0,151.6551724137931,78.74,3078542.0,81.65,664048.0,85.0,745143.0,88.45,260682.0,92.03,147795.0,96.05,86063.0
2020-10-09,82.0,77.1083,77.15,137350.0,152.69121813031163,78.72,3259587.0,81.92,702188.0,85.51,770363.0,89.16,285438.0,92.95,168613.0,97.37,93954.0
2020-10-10,82.0,77.1083,77.15,,152.69121813031163,78.72,3259587.0,81.92,702188.0,85.51,770363.0,89.16,285438.0,92.95,168613.0,97.37,93954.0
2020-10-11,82.0,77.1083,77.15,,152.69121813031163,78.72,3259587.0,81.92,702188.0,85.51,770363.0,89.16,285438.0,92.95,168613.0,97.37,93954.0
2020-10-12,82.0,77.1083,77.15,,154.0,78.72,3259587.0,81.92,702188.0,85.51,770363.0,89.16,285438.0,92.95,168613.0,97.37,93954.0
2020-10-13,82.25,77.4033,77.4,66900.0,158.76288659793815,78.67,3262587.0,81.84,721262.0,85.38,773217.0,89.01,300571.0,92.85,187369.0,97.3,97141.0
2020-10-14,82.25,77.4217,77.48,99470.0,163.0105900151286,78.65,3272337.0,81.83,730428.0,85.38,785074.0,89.07,329877.0,92.9,188919.0,97.5,97628.0
2020-10-15,82.5,77.46,77.47,176670.0,167.22560975609758,78.55,3326581.0,81.87,740046.0,85.48,799475.0,89.45,346403.0,93.45,195855.0,98.7,102100.0
2020-10-16,82.5,77.5317,77.52,162700.0,169.0828402366864,78.47,3353722.0,82.75,775535.0,87.35,806840.0,91.5,355780.0,96.01,201044.0,99.3,102600.0
2020-10-17,82.5,77.5317,77.52,,169.0828402366864,78.47,3353722.0,82.75,775535.0,87.35,806840.0,91.5,355780.0,96.01,201044.0,99.3,102600.0
2020-10-18,82.5,77.5317,77.52,,169.0828402366864,78.47,3353722.0,82.75,775535.0,87.35,806840.0,91.5,355780.0,96.01,201044.0,99.3,102600.0
2020-10-19,82.5,77.5767,77.58,130600.0,167.41654571843253,78.34,3355782.0,82.0,811266.0,85.9,828310.0,90.2,360218.0,94.15,219823.0,99.3,90181.0
2020-10-20,82.75,77.6567,77.68,95550.0,172.0877458396369,78.27,3327073.0,81.75,840455.0,85.6,837053.0,89.7,390458.0,93.9,216114.0,99.35,93629.0
2020-10-21,83.0,77.7133,77.75,111700.0,177.19568567026192,78.27,3404432.0,82.0,895705.0,85.92,876493.0,90.06,408696.0,94.45,228129.0,100.35,95957.0
2020-10-22,83.25,78.0467,78.08,137350.0,181.66666666666669,78.26,3356295.0,82.25,996703.0,86.28,1023723.0,90.65,467481.0,95.05,242614.0,101.2,105683.0
2020-10-23,83.5,78.0883,78.13,183700.0,178.64661654135338,78.68,3064016.0,82.71,1185829.0,86.8,1157025.0,91.55,498168.0,96.16,281233.0,102.3,107945.0
2020-10-24,83.5,78.0883,78.13,,178.64661654135338,78.68,3064016.0,82.71,1185829.0,86.8,1157025.0,91.55,498168.0,96.16,281233.0,102.3,107945.0
2020-10-25,83.5,78.0883,78.13,,178.64661654135338,78.68,3064016.0,82.71,1185829.0,86.8,1157025.0,91.55,498168.0,96.16,281233.0,102.3,107945.0
2020-10-26,83.5,78.2067,78.26,158600.0,166.96428571428572,78.4,2898667.0,82.47,1289765.0,86.7,1194146.0,91.5,552893.0,96.2,292841.0,102.6,111059.0
2020-10-27,83.5,78.2967,78.3,158600.0,166.74528301886792,78.44,2796298.0,82.49,1388142.0,86.75,1228107.0,91.6,572409.0,96.35,316311.0,103.0,115151.0
2020-10-28,83.5,78.2983,78.31,151500.0,160.04901960784312,78.42,2646387.0,82.64,1538757.0,86.99,1247807.0,91.83,581111.0,96.75,323417.0,103.8,117032.0
2020-10-29,83.5,78.2967,78.3,154370.0,159.3502377179081,78.29,2528063.0,82.99,1680048.0,87.45,1287168.0,92.54,583760.0,97.7,334730.0,104.86,122906.0
2020-10-30,83.5,78.3283,78.32,125050.0,153.99361022364218,78.33,2528063.0,83.3,2081770.0,87.43,1484928.0,92.44,627203.0,97.5,346800.0,102.6,123413.0
2020-10-31,83.5,78.3283,78.32,,153.99361022364218,78.33,2528063.0,83.3,2081770.0,87.43,1484928.0,92.44,627203.0,97.5,346800.0,102.6,123413.0
2020-11-01,83.5,78.3283,78.32,,153.99361022364218,78.33,2528063.0,83.3,2081770.0,87.43,1484928.0,92.44,627203.0,97.5,346800.0,102.6,123413.0
2020-11-02,83.75,78.69,78.69,201650.0,155.40345821325647,81.93,2126726.0,85.76,1488492.0,90.0,616949.0,94.56,350932.0,99.6,124530.0,105.1,38575.0
2020-11-03,84.0,78.9033,78.93,111000.0,154.39716312056737,81.46,2131038.0,85.35,1492897.0,89.3,618425.0,93.75,354094.0,98.7,113607.0,103.5,39151.0
